emp_no,first_name,last_name,dept_name
64403,Yuichiro,Angiulli,Sales
485415,Arto,Nooteboom,Sales
275098,Girolamo,Jervis,Sales
281738,Khalil,Syrzycki,Sales
420229,Kristian,Esposito,Sales
450042,Pintsang,Callaway,Sales
255551,Tomoyuki,Luck,Sales
492633,Taiji,Malinowski,Sales
56386,Martijn,Anily,Sales
70630,Boriana,Worfolk,Sales
231681,Conrado,Vrecion,Sales
243117,Malu,Krzyzanowski,Sales
431593,Maik,Farris,Sales
462399,Irena,Ranai,Sales
479455,Shuji,Brodal,Sales
41372,Toney,Luff,Sales
64620,Kwangsub,Frolund,Sales
26796,Ohad,Skafidas,Sales
231105,Zijian,Kitai,Sales
281789,Hidefumi,Stellhorn,Sales
289815,Jolita,Molberg,Sales
210575,Oscar,Lung,Sales
87222,Sumant,Kading,Sales
438666,Udaiprakash,Morrey,Sales
39312,Goh,Cmelik,Sales
261540,Nitsan,Snedden,Sales
30874,Amstein,Luck,Sales
242068,Masadi,Solovay,Sales
222755,Yongqiao,Frolund,Sales
33968,Steen,Hasham,Sales
479603,Surveyors,Badache,Sales
441977,Syozo,Wegerle,Sales
264680,Zissis,Businaro,Sales
73928,Sanjoy,Ballarin,Sales
484742,Kousuke,Zumaque,Sales
297864,Martial,Goldhammer,Sales
498331,Jasminko,Pashtan,Sales
63312,Yuriy,Litecky,Sales
93742,Shay,Ushiama,Sales
213781,Reuven,Reistad,Sales
210561,Jaber,Zultner,Sales
67025,Yongqiao,Joslin,Sales
17421,Adel,Birjandi,Sales
232747,Nathalie,Matheson,Sales
297893,Luigi,Hebden,Sales
61710,Padma,Rajcani,Sales
77168,Mihalis,Hofstetter,Sales
423798,Khun,Azulay,Sales
250499,Arif,Aseltine,Sales
246666,Otilia,Haldar,Sales
491520,Fumino,Schonegge,Sales
461088,Hyuncheol,Bahi,Sales
298139,Val,Pargaonkar,Sales
443158,Jessie,Koprowski,Sales
432611,Shuky,Mayerwieser,Sales
90776,Bouchung,Skrikant,Sales
227434,Sajjan,Bouloucos,Sales
51809,Bokyung,Rodiger,Sales
11241,Yolla,Clemencon,Sales
213308,Ramachenga,Leijenhorst,Sales
80111,Sushant,Condotta,Sales
407600,Leon,Stentiford,Sales
402181,Persi,Flasterstein,Sales
18119,Patricia,Masada,Sales
21697,Billur,Luke,Sales
239798,Uzi,Trystram,Sales
239729,Lijie,Rousseau,Sales
276462,Berni,Reinhard,Sales
406492,Feiyu,Lung,Sales
68061,Divine,Smailagic,Sales
21135,KayLiang,Alpay,Sales
474065,DAIDA,Braccini,Sales
37291,Shuji,Crooks,Sales
269078,Gretta,Pesch,Sales
293514,Conor,Milicic,Sales
432363,Xiahua,Bael,Sales
87360,Makato,Matzov,Sales
104250,Duke,Rubsam,Sales
38766,Sreenivas,Wegerle,Sales
107278,Sachar,Tibblin,Sales
451966,Gil,Shanbhogue,Sales
449299,Charlene,McAffer,Sales
233257,Mikhail,Waeselynck,Sales
47978,Xiahua,Whitcomb,Sales
271151,Shuzo,Crelier,Sales
18869,Aamod,Debuse,Sales
217942,Jayson,Tischendorf,Sales
235456,Kristen,Diderrich,Sales
22182,Kristinn,Ramras,Sales
476428,Zdislav,Kambil,Sales
432267,Siddarth,Rosen,Sales
58952,Aruna,Dredge,Sales
265838,Fumiya,Basart,Sales
401521,Honglan,Tokunaga,Sales
222388,Prasadram,Percebois,Sales
490003,Owen,Escriba,Sales
213329,Tonny,Roohalamini,Sales
459832,Sumali,Holburn,Sales
77632,Xiping,Pluym,Sales
66153,Yongmin,Zhang,Sales
439074,Gou,Plessier,Sales
92153,Shigeo,Versino,Sales
67565,Make,Weiland,Sales
409132,Bedir,Vanwelkenhuysen,Sales
464942,Shiv,Alpin,Sales
32567,Aram,Zaiane,Sales
203505,Marla,Cardazo,Sales
37522,Aiman,Nitto,Sales
453903,Kenroku,Minakawa,Sales
223098,Jeong,Nitta,Sales
39627,Zhaofang,Cooley,Sales
211632,Piyush,Shumilov,Sales
270188,Lech,Trystram,Sales
215969,Billie,Gecsei,Sales
223844,Mariangiola,Masamoto,Sales
444986,Masaki,Eldridge,Sales
206154,Ekawit,Parfitt,Sales
272315,Masato,Litzler,Sales
13866,Macha,Fargier,Sales
496032,Trygve,Tischendorf,Sales
482927,Vasiliy,Fraisse,Sales
464444,Kankanahalli,Erbe,Sales
89761,Felicidad,Ritzmann,Sales
437162,Zhiwei,Kenevan,Sales
418037,Wilmer,Gecsel,Sales
103158,Shen,Georgatos,Sales
264681,Teruyuki,Isard,Sales
279288,Patricio,Masand,Sales
34848,Mrinalini,Ranze,Sales
207399,Jingling,Eiter,Sales
432047,Soenke,Redmiles,Sales
274771,Tonia,Kabayashi,Sales
280559,Moss,Hemaspaandra,Sales
247925,Arra,Redmiles,Sales
251642,Marco,Dusink,Sales
216495,Bingning,Guting,Sales
106010,Mircea,Welham,Sales
42755,Heather,Rosenbaum,Sales
90137,Mara,Bondorf,Sales
231258,Bilhanan,Kakkad,Sales
272782,Arumugam,Krohn,Sales
452737,Elliott,Comellas,Sales
49269,Steve,Seuren,Sales
246310,Sumali,Rosch,Sales
408978,Sudharsan,Czap,Sales
208435,Arfst,Toyoshima,Sales
458100,Baziley,Herber,Sales
13423,Giri,Chartres,Sales
100104,Sibyl,Lieberherr,Sales
64997,Vatsa,Azevdeo,Sales
294568,Giri,Ferretti,Sales
435341,Kish,Conti,Sales
20667,Ramachenga,Khalil,Sales
92244,Vojin,Gadepally,Sales
288033,Valery,Millington,Sales
29371,Hyuncheol,Bottner,Sales
474474,Kazuhira,Lammel,Sales
99140,Amstein,Cummings,Sales
60095,Bartek,Garnier,Sales
282037,Wojceich,Poulakidas,Sales
10795,Supot,Naudin,Sales
95291,Leandro,Syang,Sales
450262,Yagil,Lorie,Sales
224244,Gina,Barriga,Sales
402585,Adamantios,Swick,Sales
69041,Doowon,Merle,Sales
488463,Yuichiro,Hettesheimer,Sales
15271,Shiv,Bernardeschi,Sales
213123,Valeska,Gimbel,Sales
228635,Yuping,Rullman,Sales
472313,Kristine,Jiang,Sales
53354,Leah,Koprowski,Sales
480446,Basim,Nyanchama,Sales
222072,Gro,Thebaut,Sales
253088,Martine,Hofman,Sales
10597,Lucien,Schaad,Sales
439925,Marla,Luga,Sales
24849,Lijie,Wendorf,Sales
55887,Paris,Swift,Sales
477925,Hatem,Rusterholz,Sales
93270,Stepehn,Halloran,Sales
53959,Christoph,Stellhorn,Sales
208543,Uinam,Azuma,Sales
34627,Sachin,Vieri,Sales
284815,Munehiro,Uehara,Sales
213785,Lijia,Sgarro,Sales
447113,Youpyo,Thorensen,Sales
297727,Tremaine,Improta,Sales
43311,Hongzue,Chinal,Sales
242872,Jungsoon,Perez,Sales
234412,Feiyu,Ranka,Sales
228365,Jackson,Bahi,Sales
48862,Kersti,Farrag,Sales
416972,Sadok,Kilgore,Sales
82322,Mitsuyuki,Setlzner,Sales
463251,Hatim,Range,Sales
296815,Pasqua,Kamble,Sales
62334,Uta,Aseltine,Sales
249447,Mayuri,Ossenbruggen,Sales
438035,Boguslaw,Koblitz,Sales
87102,Kousuke,Stifter,Sales
465612,Tzu,Lichtman,Sales
280734,Aris,Masaki,Sales
278549,Jaana,Werthner,Sales
242101,Akemi,Tramer,Sales
101705,Hailing,Ritzmann,Sales
48953,Lunjin,Munawer,Sales
421562,Hironoby,Sommen,Sales
32724,Alselm,Janocha,Sales
292879,Xudong,Gubsky,Sales
458599,Adam,Rossi,Sales
407070,Kokou,Feldmann,Sales
277140,Fei,Oberman,Sales
57171,Subhankar,Ligten,Sales
283177,Alassane,Cappelli,Sales
44373,Avishai,Flowers,Sales
229570,Janalee,Domenig,Sales
43377,Froduald,Mateescu,Sales
260170,Herbert,Bala,Sales
496781,Ronnie,Peris,Sales
406293,Rosita,Gurbaxani,Sales
103679,Vasilii,Azuma,Sales
483460,Leucio,Stiles,Sales
472398,Kensyu,Marwedel,Sales
482498,Chuanti,Wolniewicz,Sales
58160,Xinglin,Zhiwei,Sales
252264,Masami,Bondorf,Sales
55385,Nobuyoshi,Brobst,Sales
204176,Ziyad,Ciolek,Sales
473080,Sorina,Mukaidono,Sales
79673,Jacqueline,Daescu,Sales
450030,Gully,Pearson,Sales
70783,Zeydy,Escriba,Sales
440489,Niranjan,Cannata,Sales
74044,Augustine,Kriebel,Sales
101264,Mansur,Atchley,Sales
400220,Jagoda,Zwicker,Sales
405996,Xinyu,Perl,Sales
204359,Syozo,Hitomi,Sales
206674,Byong,Nilsson,Sales
37691,Hatem,Luke,Sales
203437,Aemilian,Vesel,Sales
266208,Lorien,Oehlmann,Sales
295274,Joydip,Muhling,Sales
46041,Sachio,Rullman,Sales
13264,Oguz,Hofting,Sales
58343,Moto,Vidal,Sales
269733,Tremaine,Middleton,Sales
241779,Aleksandar,Masand,Sales
210674,Aluzio,Underwood,Sales
208638,Khatoun,Zobel,Sales
33824,Bedir,Peltason,Sales
269224,Shahab,Zwicker,Sales
56360,Luisa,Perz,Sales
251530,Xuejia,Jording,Sales
416183,Ramalingam,Luit,Sales
69380,Margareta,Geffroy,Sales
75186,Filipp,Miyakawa,Sales
293647,Martina,Lindqvist,Sales
63329,Mart,Schaaf,Sales
246493,Serge,Kobara,Sales
49003,Odoardo,Laventhal,Sales
34514,Heng,Schnabel,Sales
91774,Hugo,Pietracaprina,Sales
481274,Djenana,Dulli,Sales
20507,Shakhar,Barreiro,Sales
442269,Mona,Maccarone,Sales
448584,Eben,Swiss,Sales
455026,Falguni,Paludetto,Sales
470299,Siddarth,Speckmann,Sales
267591,Sandeepan,Lieberherr,Sales
441557,Duangkaew,Gulak,Sales
412123,Cordelia,Strooper,Sales
238476,Khalid,Lanzelotte,Sales
475320,Kwee,Matzat,Sales
41478,Reinhard,Socorro,Sales
260534,Annemarie,Sanella,Sales
443131,Genki,Conte,Sales
268184,Chikara,Malabarba,Sales
84324,Yongmao,Salinas,Sales
263234,Xiaocheng,Rassart,Sales
417859,Khaled,Birnbaum,Sales
478843,Gregory,Tempesti,Sales
234924,Stein,Kading,Sales
261426,Chanjung,Flasterstein,Sales
235384,Mohamadou,Zeilberger,Sales
432821,Sugwoo,Nyanchama,Sales
51267,Deniz,Improta,Sales
239801,Takahira,Merle,Sales
466397,Isamu,Luan,Sales
83797,Kazuhisa,Fontan,Sales
200247,Chaoyi,Beznosov,Sales
462553,Kellie,Herber,Sales
225905,Shih,Passino,Sales
228366,Mantis,Zhang,Sales
235775,Chriss,Driscoll,Sales
209920,Jaewoo,Antonisse,Sales
269205,Fumitake,Junet,Sales
68123,Shakhar,Rissland,Sales
444553,Nikolaus,Gluchowski,Sales
442872,Stabislas,Condotta,Sales
433079,Evgueni,Szemeredi,Sales
217816,Holgard,Junot,Sales
448518,Sanjit,Beilner,Sales
249136,George,Borovoy,Sales
495912,Shuichi,Mitsuhashi,Sales
287761,Patricia,Pargaonkar,Sales
81251,Yaghout,Piazza,Sales
91265,Somnath,Ohori,Sales
405746,Heon,Mondadori,Sales
284796,Janalee,Fasbender,Sales
263864,Doohun,Bisiani,Sales
420426,Pranav,Bisiani,Sales
285507,Moheb,Orlowski,Sales
243051,Horward,Thimonier,Sales
415542,Seshu,Jenevein,Sales
468723,Sverrir,Birke,Sales
76311,Herb,Schmezko,Sales
470167,Aloke,Angel,Sales
269971,Gao,Rehfuss,Sales
430300,Xuedong,Binkley,Sales
470839,Zijian,Demos,Sales
289927,Muneo,Siprelle,Sales
46836,Xinyu,Kowalchuk,Sales
250435,Arch,Lorys,Sales
403393,Shigehiro,Melter,Sales
228913,Zeljko,Bodoff,Sales
223692,Djelloul,Middleton,Sales
233951,Anestis,Hiraishi,Sales
266247,Zijian,Herbst,Sales
109020,Marl,Verspoor,Sales
49524,Saniya,Brender,Sales
483469,Shao,Kaltofen,Sales
43692,Weicheng,Francisci,Sales
201908,Shigehiro,Setiz,Sales
293198,Xinan,Flowers,Sales
34359,Tsuneo,Baer,Sales
73086,Jeanna,Magalhaes,Sales
46553,Dmitri,Shimshoni,Sales
272981,Gritta,Demos,Sales
273107,Richard,Ligten,Sales
103087,Ayakannu,Miculan,Sales
20997,Make,Antonakopoulos,Sales
233577,Duangkaew,Llado,Sales
34339,Rutger,Ladret,Sales
66455,Doohun,Puppo,Sales
427342,Anestis,Waterhouse,Sales
439914,Arif,Pietrzykowski,Sales
453235,Unal,Harbusch,Sales
470258,Shem,Halevi,Sales
32349,Hairong,DiGiano,Sales
53763,Xinglin,Gischer,Sales
101371,Mayuko,Wossner,Sales
424860,Steen,Siepmann,Sales
82254,Lein,Lorcy,Sales
474155,Tsuneo,Cusworth,Sales
444484,Niranjan,Templeman,Sales
61549,Shimshon,Montresor,Sales
32735,Ewing,Simkin,Sales
33481,Tzu,Dredge,Sales
288568,Izaskun,Birge,Sales
463742,Khedija,Vickson,Sales
201079,Fumiko,Ghandeharizadeh,Sales
203116,Bilhanan,Nicolson,Sales
430313,Carrsten,Vuskovic,Sales
459054,Mabry,Perko,Sales
235791,Marke,Escriba,Sales
53091,Theron,Sadowsky,Sales
50571,Zhongwei,Zwicker,Sales
87104,Rasiah,Falster,Sales
201388,Dharmaraja,Baca,Sales
107750,Izaskun,Staelin,Sales
249557,Shaw,Luon,Sales
90714,Boriana,Manderick,Sales
87455,Shan,Mahnke,Sales
100142,Terresa,Isard,Sales
402005,Youngkon,Gewali,Sales
437633,Sajjad,Feldmann,Sales
106068,Sanjay,Buchter,Sales
419686,Niclas,Ghelli,Sales
230399,Dmitri,Iacovou,Sales
220057,Moty,Pauthner,Sales
417734,Maren,Tokunaga,Sales
255130,Mooi,Krupka,Sales
11850,Bikash,Maginnis,Sales
256262,Henk,Slutz,Sales
200116,Eben,Nivat,Sales
83733,Hitomi,Wolniewicz,Sales
295665,Fabrizio,Socorro,Sales
239202,Oscal,Malinowski,Sales
51047,Seshu,Matteis,Sales
95994,Alselm,Harnett,Sales
435622,Prodip,Crabtree,Sales
87851,Aloys,Asser,Sales
90027,Tesuro,Maliniak,Sales
83103,Zhaofang,Perez,Sales
438707,Valeri,Albarhamtoshy,Sales
229874,Kousuke,Miara,Sales
427718,Mark,Heijenga,Sales
22286,Gen,Kalefeld,Sales
496684,Odysseas,Wossner,Sales
15184,Sachem,Sundgren,Sales
37229,Jiakeng,Kawashima,Sales
100713,Lech,Pena,Sales
219916,Kagan,Arlazarov,Sales
231591,Arvin,Vingron,Sales
283428,Ramachenga,Peot,Sales
465228,Rosalie,Iwayama,Sales
232778,Amstein,Simmen,Sales
214643,Shridhar,Bharadwaj,Sales
56925,Sverrir,Kilgore,Sales
276086,Giao,Schaar,Sales
411603,Fumitake,Benaini,Sales
63545,Sachin,Swick,Sales
283785,Haldun,Sessa,Sales
280604,Feipei,Besselaar,Sales
221177,Yoshimitsu,Schreiter,Sales
96181,Mabo,Weisert,Sales
265050,Shigeichiro,Azevdeo,Sales
400889,Owen,Cummings,Sales
477142,Mrinalini,Stenning,Sales
88190,Lech,Radivojevic,Sales
487865,Sivanarayana,Hanabata,Sales
422698,Lobel,Maraist,Sales
224285,Nigel,Erman,Sales
66919,Subhankar,Rotem,Sales
28558,Leni,Raczkowsky,Sales
276345,Martijn,Orsini,Sales
72981,Chanjung,Imataki,Sales
229793,Olivera,Papsdorf,Sales
106836,Yurii,Ghemri,Sales
291502,Wuxu,Zielinski,Sales
477423,Jovan,Verhaegen,Sales
221222,Arunachalam,Schwartzbauer,Sales
242479,Abdulah,Gulak,Sales
274009,Christoph,Desikan,Sales
13124,Quingbo,Garnick,Sales
219332,Shaowen,Verhoeff,Sales
487029,Mahmut,Constantine,Sales
266801,Lihong,Holburn,Sales
262572,Xiaobin,Srimani,Sales
95134,Hsiangchu,Honglei,Sales
215720,Charlene,Radivojevic,Sales
267131,Berhard,Ebeling,Sales
458787,Katsuyuki,Brandsma,Sales
89298,Premsyl,Fetvedt,Sales
438535,Debaprosad,Halevi,Sales
58865,Xinglin,Ranka,Sales
448380,Xuejun,Karnin,Sales
50848,Chuanti,Parveen,Sales
242306,Khaled,Radivojevic,Sales
77633,Dinkar,Gelosh,Sales
34097,Srinidhi,Haddadi,Sales
60965,Conrado,Loncour,Sales
466291,Jaewon,Krohm,Sales
23242,Hongzue,Georg,Sales
57819,Wilmer,Hellwagner,Sales
495062,Ortrud,Peron,Sales
423133,Amstein,Mandell,Sales
247157,Gina,Rattan,Sales
85904,Guangming,Rosar,Sales
428583,Ymte,Eastman,Sales
92915,Susumu,Biran,Sales
97801,Almudena,Comte,Sales
65997,Djenana,Bergere,Sales
409498,Bodh,Vingron,Sales
481642,Anneli,Georg,Sales
262962,Bader,Cooke,Sales
59418,Mori,Molenkamp,Sales
40329,Berni,Gewali,Sales
470105,Shuichi,Sichman,Sales
215094,Weicheng,Magalhaes,Sales
263875,Arlette,Muniz,Sales
276899,Menkae,Sankaranarayanan,Sales
245664,Manohar,Kilgore,Sales
61919,Qunsheng,Marrakchi,Sales
237988,Jaewoo,Mukaidono,Sales
228500,Martial,Fontet,Sales
426332,Shih,Frijda,Sales
433602,Chirstian,Hanabata,Sales
290070,Fumiko,Buchter,Sales
79170,Sandeepan,Pauthner,Sales
67204,Gen,Cheshire,Sales
456957,Jayesh,Dahlbom,Sales
279423,Sadok,Mitzlaff,Sales
225482,Basant,Veccia,Sales
276025,Zhigen,Herber,Sales
21132,Yurij,Skafidas,Sales
238179,Soenke,Thorelli,Sales
67570,Odysseas,Baig,Sales
246155,Phillip,Peak,Sales
83961,Hidde,Gimarc,Sales
498672,Hisao,Orlowski,Sales
443102,Filipe,Honiden,Sales
271545,Temple,Negoita,Sales
494847,Georg,Panwar,Sales
410229,Holgard,Zultner,Sales
403627,Gennadi,Akaboshi,Sales
424043,Tetsurou,Gulik,Sales
453085,Shushma,Molenaar,Sales
408218,Shay,Melichar,Sales
423177,Basem,Eldridge,Sales
404600,Geoff,Spieker,Sales
432828,Chikako,Malabarba,Sales
413441,Fumiko,Koshiba,Sales
402714,Halsur,Reutenauer,Sales
80668,Nirmal,Ressouche,Sales
277913,Oksana,Bernardinello,Sales
416509,Prasadram,Kading,Sales
105514,Khatoun,Waleschkowski,Sales
472728,Aimee,Stenning,Sales
429895,Makato,Morton,Sales
440843,Sergi,Weedon,Sales
449901,Rayond,Pezzoli,Sales
79027,Radoslaw,Kornyak,Sales
23384,Branimir,Reinhard,Sales
70303,Sumant,Naudin,Sales
446735,Taizo,Tiemann,Sales
434613,Marie,Kemmerer,Sales
427017,Jeanna,Falck,Sales
266063,Hidde,Sankaranarayanan,Sales
417240,Limsoon,Stafford,Sales
492431,Hsiangchu,Verhaegen,Sales
241802,Kaijung,Puppo,Sales
410430,Tadahiro,Rusterholz,Sales
245136,Filipp,Schwartzburd,Sales
492284,Howell,Perng,Sales
250376,Boutros,Leijenhorst,Sales
470614,Tru,Boyle,Sales
45284,Tesuro,Swift,Sales
411283,Basem,Bierman,Sales
469655,Fay,Dymetman,Sales
43728,Kersti,Demeyer,Sales
228624,Zhongwei,Murtafg,Sales
453230,Duro,Feldmann,Sales
97076,Odinaldo,Luff,Sales
11318,Gopalakrishnan,Unno,Sales
48947,Filipp,Akaboshi,Sales
89575,Willard,Sevcikova,Sales
246874,Boriana,McFarlin,Sales
250531,Emdad,Panienski,Sales
265960,Tayeb,Legleitner,Sales
246717,Sham,Benzmuller,Sales
57567,George,Pettit,Sales
227320,Yolla,Munke,Sales
68628,Muzhong,Heemskerk,Sales
65819,Mabo,Sundgren,Sales
106176,Karsten,Thebaut,Sales
33603,Houman,Claffy,Sales
435534,Hatsukazu,Halevi,Sales
277070,Danae,Wissmann,Sales
282494,Freyja,Restivo,Sales
489743,Youpyo,Benveniste,Sales
255518,Shahaf,Kaiserswerth,Sales
223818,Yurij,Chaudhuri,Sales
246140,Duangkaew,Zschoche,Sales
299925,Lijia,Sevcikova,Sales
229710,Heekeun,Engelmann,Sales
460229,Aimee,Avouris,Sales
495380,Katsuo,Raczkowsky,Sales
13158,Deborah,Kilgore,Sales
222954,Persi,Pleszkun,Sales
431741,Sudharsan,Skafidas,Sales
427212,Nitsan,Dulin,Sales
50233,Feiyu,Dulay,Sales
422045,Arch,Herath,Sales
237696,Kwan,Tomescu,Sales
23258,Sandeepan,Verspoor,Sales
277277,Khatoun,Sessa,Sales
493214,Snehasis,Angelopoulos,Sales
25324,Shounak,Reutenauer,Sales
453960,Jaewoo,Montemayor,Sales
408788,Feiyu,Cannard,Sales
20517,Aiman,Doering,Sales
205037,Ferdinand,Speek,Sales
259408,Mizuhito,Kavvadias,Sales
432151,Zongyan,Kitai,Sales
92766,Candida,Benzmuller,Sales
497845,Nirmal,Ramaiah,Sales
241002,Christfried,Yoshizawa,Sales
78251,Subbu,Conti,Sales
401790,Aruna,Brizzi,Sales
472887,Gino,Kaltofen,Sales
18652,Kenroku,Ferretti,Sales
205362,Masasuke,Makinen,Sales
466608,Xinan,Eugenio,Sales
107694,Takanari,Delgrossi,Sales
400447,Sanjiv,Lodder,Sales
492868,Abdelkader,Trumbly,Sales
209549,Emdad,Panangaden,Sales
99707,Sarita,Guting,Sales
227418,Zsolt,Suomi,Sales
434412,Xiahua,Hoppenstand,Sales
429542,Marco,Sevcikova,Sales
481696,Zejun,Schieder,Sales
79895,Fei,Murtagh,Sales
455144,Ennio,Tsukune,Sales
82424,Sibyl,Eterovic,Sales
450079,Woody,Anick,Sales
226807,Sreenivas,Azevdeo,Sales
462482,Torsten,Fiebach,Sales
257352,Peternela,Deverell,Sales
73709,Gad,Vural,Sales
269451,Eirik,Quittner,Sales
23273,Deniz,Kaltofen,Sales
256149,Tonia,Hiltgen,Sales
441803,Gudjon,Narlikar,Sales
104544,Monique,Murrill,Sales
261970,Geoffrey,Chiola,Sales
458851,Larisa,Monarch,Sales
259318,Monique,Baca,Sales
476137,Oguz,Farrel,Sales
491117,Makato,Liedekerke,Sales
85541,Zhenhua,Veeraraghavan,Sales
239697,Arra,Grabner,Sales
486451,Ewing,Mandell,Sales
83994,Danae,Hanabata,Sales
101777,Nidapan,Verspoor,Sales
93380,Joydip,Wroclawski,Sales
489207,Aemilian,Anguita,Sales
206178,Ennio,Pintelas,Sales
414608,Pranjal,Undy,Sales
12523,Tonia,Casley,Sales
265204,Rafail,Peot,Sales
83677,Sahrah,Thibadeau,Sales
440911,Babette,Mundy,Sales
45062,Aemilian,Hammerschmidt,Sales
409247,Xiong,Wolniewicz,Sales
448394,Parke,Atchley,Sales
284296,Becky,Riesenhuber,Sales
423949,Chanjung,Ghalwash,Sales
103819,Kristina,Erde,Sales
34496,Raimond,Butterworth,Sales
291908,Marek,Soloway,Sales
224438,Matk,Luiz,Sales
276915,Huican,Rajcani,Sales
415125,Sedat,Sanella,Sales
52655,Yuguang,Hebden,Sales
447070,Ulises,Rettelbach,Sales
273738,Karsten,Vakili,Sales
237665,Ronghao,Madeira,Sales
288431,Gaetan,Meszaros,Sales
35196,Reinhard,Speek,Sales
293946,Nadjib,Merro,Sales
36333,Masadi,Maraist,Sales
53835,Francesca,Sherertz,Sales
294191,Subbu,Rodier,Sales
485841,Nikolaos,Coney,Sales
206588,Zhenhua,Passino,Sales
247760,Kristin,Emden,Sales
439213,Shigehito,Kaelbling,Sales
75005,Kellie,Schapiro,Sales
204597,Xiaobin,Salinas,Sales
265903,Abdelkader,Angelov,Sales
276153,Kazuhito,Copas,Sales
487625,Mahendra,Janetzko,Sales
66953,Masaki,Gelosh,Sales
98489,Cordelia,Ranum,Sales
464158,Utz,Pero,Sales
14841,Stein,Poulakidas,Sales
474921,Aimee,Baak,Sales
24839,Guadalupe,Brendel,Sales
426379,Susanne,Seiwald,Sales
70624,Siddarth,Setiz,Sales
239883,Caolyn,Prochazka,Sales
273803,Suebskul,Ligten,Sales
413326,Yannis,Bouloucos,Sales
39295,Yuchang,Ginesta,Sales
270573,Kitty,Servi,Sales
211675,Yunming,Kalloufi,Sales
265450,Susanna,Olano,Sales
403943,Geoffrey,Christianini,Sales
46805,Dmitry,Suppi,Sales
438957,Gladys,Shackel,Sales
226727,Nishit,Vecchi,Sales
30547,Augustine,Linnainmaa,Sales
480354,Ewing,Schusler,Sales
24246,Marek,Azulay,Sales
247092,Mingsen,Muntz,Sales
95187,Satoru,Yurov,Sales
406884,Xiping,Peltason,Sales
46594,Sadegh,Chimia,Sales
450809,Ziya,Mukaidono,Sales
431790,Subbu,Brodie,Sales
62504,Roded,Rajcani,Sales
72788,Berthier,Dulli,Sales
479827,Marit,DuBourdieux,Sales
425714,Richard,Ushiama,Sales
241956,Arch,Alpin,Sales
93734,Ebbe,Kruskal,Sales
218477,Vishwani,Kornatzky,Sales
453952,Constantino,Callaway,Sales
442438,Muneo,Huttel,Sales
78985,Demin,Wynblatt,Sales
261058,Hsiangchu,Conry,Sales
258790,Hidekazu,Narahara,Sales
430414,Marlo,Piazza,Sales
72241,Howell,Bharadwaj,Sales
221325,Munehiro,Erni,Sales
463977,Susuma,Detkin,Sales
229368,Chuanti,Marrevee,Sales
84861,Conor,Pepe,Sales
452754,Rafols,Szemeredi,Sales
261001,Uli,Leuchs,Sales
272582,Khaled,Wiegley,Sales
479796,Sreenivas,Armand,Sales
414441,Howell,Koshiba,Sales
95030,Gianluca,Yetto,Sales
262878,Anoosh,Sooriamurthi,Sales
499269,Sanjay,Grandbois,Sales
208716,Bikash,Servi,Sales
69948,Toshimo,Slobodova,Sales
65648,Tomoyuki,Biros,Sales
446249,Ottavia,Thisen,Sales
403864,Abdelghani,Siksek,Sales
280316,Gladys,Staelin,Sales
268551,Snehasis,Gornas,Sales
278878,Gay,Trelles,Sales
13891,Mokhtar,Parascandalo,Sales
419243,Toong,Gecsei,Sales
54030,Vidya,Mitsuhashi,Sales
267627,Deniz,Schwartzbauer,Sales
437173,Shushma,Grabner,Sales
224643,Kazuhisa,Janetzko,Sales
247346,Shan,Peyn,Sales
24795,Ulf,Chachaty,Sales
99469,Paraskevi,Kemmerer,Sales
237496,Adel,Bednarek,Sales
230624,Barna,Munch,Sales
231740,Kyoichi,Gustavson,Sales
71037,Mihalis,Mitina,Sales
225557,Odoardo,Terlouw,Sales
286653,Poorav,Bugrara,Sales
102479,Serap,Facello,Sales
413019,Rance,Rouquie,Sales
266744,Van,Sury,Sales
434970,Sanjoy,Kadhim,Sales
36384,Cordelia,Quaggetto,Sales
38740,Michaela,Matzat,Sales
79684,JiYoung,Janocha,Sales
299373,Utz,Lorcy,Sales
29905,Guther,Koyama,Sales
251358,Jiafu,Gniady,Sales
66256,Atilio,Schiettecatte,Sales
296499,Douadi,Muchinsky,Sales
42391,Wojceich,Haumacher,Sales
496001,Guozhong,Unni,Sales
458767,Nalini,Raoux,Sales
482519,Kristian,Staylopatis,Sales
460869,Sanjeeva,Liesche,Sales
35689,Chiranjit,Zhiwei,Sales
93484,Gay,Mitina,Sales
264719,Ebbe,Vendrig,Sales
408828,Danny,Borstler,Sales
32896,Bikash,Tiemann,Sales
43638,Mamdouh,Vidya,Sales
46637,Mayuko,Shackel,Sales
263449,Maha,Thorensen,Sales
33167,Saeko,Worfolk,Sales
242421,Steve,Lorch,Sales
59632,Hausi,Manders,Sales
469242,Kirk,Cheshire,Sales
417354,Shigeaki,Perng,Sales
473624,Hatim,Koshino,Sales
283322,Gaetan,Vakili,Sales
242582,LiMin,Vieri,Sales
40451,Percy,Hettesheimer,Sales
226328,Zeydy,Boudaillier,Sales
409801,Gopalakrishnan,Pelz,Sales
457568,Parviz,Basawa,Sales
417880,Mandell,Soicher,Sales
473340,Yifei,Danner,Sales
268981,Miomir,Schusler,Sales
288420,Isamu,Speckmann,Sales
44918,Shuzo,Perko,Sales
36135,Thanasis,DeMori,Sales
285988,Perla,Back,Sales
429838,Marko,Barvinok,Sales
247308,Berry,Cappelletti,Sales
